,location,subject,measure,year,value
556,KOR,PIG,KG_CAP,2026,32.004
557,KOR,PIG,KG_CAP,2027,32.102
558,KOR,PIG,KG_CAP,2028,32.199
559,KOR,PIG,KG_CAP,2029,32.31
560,KOR,POULTRY,KG_CAP,1990,5.567
561,KOR,POULTRY,KG_CAP,1991,6.741
562,KOR,POULTRY,KG_CAP,1992,7.523
563,KOR,POULTRY,KG_CAP,1993,7.815
564,KOR,POULTRY,KG_CAP,1994,7.812
565,KOR,POULTRY,KG_CAP,1995,8.505
566,KOR,POULTRY,KG_CAP,1996,9.088
567,KOR,POULTRY,KG_CAP,1997,8.495
568,KOR,POULTRY,KG_CAP,1998,7.491
569,KOR,POULTRY,KG_CAP,1999,9.254
570,KOR,POULTRY,KG_CAP,2000,9.625
571,KOR,POULTRY,KG_CAP,2001,10.51
572,KOR,POULTRY,KG_CAP,2002,10.856
573,KOR,POULTRY,KG_CAP,2003,9.548
574,KOR,POULTRY,KG_CAP,2004,8.437
575,KOR,POULTRY,KG_CAP,2005,10.845
576,KOR,POULTRY,KG_CAP,2006,11.616
577,KOR,POULTRY,KG_CAP,2007,11.441
578,KOR,POULTRY,KG_CAP,2008,11.364
579,KOR,POULTRY,KG_CAP,2009,12.087
580,KOR,POULTRY,KG_CAP,2010,13.261
581,KOR,POULTRY,KG_CAP,2011,14.198
582,KOR,POULTRY,KG_CAP,2012,14.232
583,KOR,POULTRY,KG_CAP,2013,14.38
584,KOR,POULTRY,KG_CAP,2014,16.085
585,KOR,POULTRY,KG_CAP,2015,16.851
586,KOR,POULTRY,KG_CAP,2016,17.279
587,KOR,POULTRY,KG_CAP,2017,17.157
588,KOR,POULTRY,KG_CAP,2018,18.035
589,KOR,POULTRY,KG_CAP,2019,18.674
590,KOR,POULTRY,KG_CAP,2020,18.742
591,KOR,POULTRY,KG_CAP,2021,18.82
592,KOR,POULTRY,KG_CAP,2022,18.903
593,KOR,POULTRY,KG_CAP,2023,18.989
594,KOR,POULTRY,KG_CAP,2024,19.081
595,KOR,POULTRY,KG_CAP,2025,19.173
596,KOR,POULTRY,KG_CAP,2026,19.267
597,KOR,POULTRY,KG_CAP,2027,19.363
598,KOR,POULTRY,KG_CAP,2028,19.464
599,KOR,POULTRY,KG_CAP,2029,19.567
600,KOR,SHEEP,KG_CAP,1990,0.196
601,KOR,SHEEP,KG_CAP,1991,0.16
602,KOR,SHEEP,KG_CAP,1992,0.31
603,KOR,SHEEP,KG_CAP,1993,0.229
604,KOR,SHEEP,KG_CAP,1994,0.279
605,KOR,SHEEP,KG_CAP,1995,0.247
606,KOR,SHEEP,KG_CAP,1996,0.209
607,KOR,SHEEP,KG_CAP,1997,0.183
608,KOR,SHEEP,KG_CAP,1998,0.152
609,KOR,SHEEP,KG_CAP,1999,0.128
610,KOR,SHEEP,KG_CAP,2000,0.106
611,KOR,SHEEP,KG_CAP,2001,0.09
612,KOR,SHEEP,KG_CAP,2002,0.105
613,KOR,SHEEP,KG_CAP,2003,0.101
614,KOR,SHEEP,KG_CAP,2004,0.109
615,KOR,SHEEP,KG_CAP,2005,0.11
616,KOR,SHEEP,KG_CAP,2006,0.105
617,KOR,SHEEP,KG_CAP,2007,0.104
618,KOR,SHEEP,KG_CAP,2008,0.103
619,KOR,SHEEP,KG_CAP,2009,0.095
620,KOR,SHEEP,KG_CAP,2010,0.101
621,KOR,SHEEP,KG_CAP,2011,0.115
622,KOR,SHEEP,KG_CAP,2012,0.118
623,KOR,SHEEP,KG_CAP,2013,0.115
624,KOR,SHEEP,KG_CAP,2014,0.151
625,KOR,SHEEP,KG_CAP,2015,0.189
626,KOR,SHEEP,KG_CAP,2016,0.248
627,KOR,SHEEP,KG_CAP,2017,0.331
628,KOR,SHEEP,KG_CAP,2018,0.324
629,KOR,SHEEP,KG_CAP,2019,0.332
630,KOR,SHEEP,KG_CAP,2020,0.332
631,KOR,SHEEP,KG_CAP,2021,0.332
632,KOR,SHEEP,KG_CAP,2022,0.332
633,KOR,SHEEP,KG_CAP,2023,0.332
634,KOR,SHEEP,KG_CAP,2024,0.332
635,KOR,SHEEP,KG_CAP,2025,0.333
636,KOR,SHEEP,KG_CAP,2026,0.333
637,KOR,SHEEP,KG_CAP,2027,0.334
638,KOR,SHEEP,KG_CAP,2028,0.334
639,KOR,SHEEP,KG_CAP,2029,0.335
640,MEX,BEEF,KG_CAP,1990,7.384
641,MEX,BEEF,KG_CAP,1991,8.976
642,MEX,BEEF,KG_CAP,1992,9.367
643,MEX,BEEF,KG_CAP,1993,8.495
644,MEX,BEEF,KG_CAP,1994,9.978
645,MEX,BEEF,KG_CAP,1995,8.551
646,MEX,BEEF,KG_CAP,1996,9.93
647,MEX,BEEF,KG_CAP,1997,10.191
648,MEX,BEEF,KG_CAP,1998,10.983
649,MEX,BEEF,KG_CAP,1999,10.882
650,MEX,BEEF,KG_CAP,2000,10.79
651,MEX,BEEF,KG_CAP,2001,11.048
652,MEX,BEEF,KG_CAP,2002,11.824
653,MEX,BEEF,KG_CAP,2003,10.955
654,MEX,BEEF,KG_CAP,2004,10.407
655,MEX,BEEF,KG_CAP,2005,10.671
656,MEX,BEEF,KG_CAP,2006,10.01
657,MEX,BEEF,KG_CAP,2007,10.704
658,MEX,BEEF,KG_CAP,2008,11.219
659,MEX,BEEF,KG_CAP,2009,10.553
660,MEX,BEEF,KG_CAP,2010,9.966
661,MEX,BEEF,KG_CAP,2011,9.056
662,MEX,BEEF,KG_CAP,2012,9.055
663,MEX,BEEF,KG_CAP,2013,9.023
664,MEX,BEEF,KG_CAP,2014,8.911
665,MEX,BEEF,KG_CAP,2015,8.913
666,MEX,BEEF,KG_CAP,2016,9.134
667,MEX,BEEF,KG_CAP,2017,9.162
668,MEX,BEEF,KG_CAP,2018,9.243
669,MEX,BEEF,KG_CAP,2019,9.167
670,MEX,BEEF,KG_CAP,2020,8.971
671,MEX,BEEF,KG_CAP,2021,8.986
672,MEX,BEEF,KG_CAP,2022,8.996
673,MEX,BEEF,KG_CAP,2023,9.036
674,MEX,BEEF,KG_CAP,2024,9.096
675,MEX,BEEF,KG_CAP,2025,9.1
676,MEX,BEEF,KG_CAP,2026,9.128
677,MEX,BEEF,KG_CAP,2027,9.108
678,MEX,BEEF,KG_CAP,2028,9.092
679,MEX,BEEF,KG_CAP,2029,9.06
680,MEX,PIG,KG_CAP,1990,7.339
681,MEX,PIG,KG_CAP,1991,7.895
682,MEX,PIG,KG_CAP,1992,7.832
683,MEX,PIG,KG_CAP,1993,7.635
684,MEX,PIG,KG_CAP,1994,8.21
685,MEX,PIG,KG_CAP,1995,8.045
686,MEX,PIG,KG_CAP,1996,7.768
687,MEX,PIG,KG_CAP,1997,8.001
688,MEX,PIG,KG_CAP,1998,8.461
689,MEX,PIG,KG_CAP,1999,8.667
690,MEX,PIG,KG_CAP,2000,9.228
691,MEX,PIG,KG_CAP,2001,9.416
692,MEX,PIG,KG_CAP,2002,9.696
693,MEX,PIG,KG_CAP,2003,9.989
694,MEX,PIG,KG_CAP,2004,10.234
695,MEX,PIG,KG_CAP,2005,10.079
696,MEX,PIG,KG_CAP,2006,10.275
697,MEX,PIG,KG_CAP,2007,10.292
698,MEX,PIG,KG_CAP,2008,10.191
699,MEX,PIG,KG_CAP,2009,11.085
700,MEX,PIG,KG_CAP,2010,10.989
701,MEX,PIG,KG_CAP,2011,10.332
702,MEX,PIG,KG_CAP,2012,11.169
703,MEX,PIG,KG_CAP,2013,11.663
704,MEX,PIG,KG_CAP,2014,11.733
705,MEX,PIG,KG_CAP,2015,12.527
706,MEX,PIG,KG_CAP,2016,12.84
707,MEX,PIG,KG_CAP,2017,13.305
708,MEX,PIG,KG_CAP,2018,14.05
709,MEX,PIG,KG_CAP,2019,14.401
710,MEX,PIG,KG_CAP,2020,14.42
711,MEX,PIG,KG_CAP,2021,14.494
712,MEX,PIG,KG_CAP,2022,14.532
713,MEX,PIG,KG_CAP,2023,14.571
714,MEX,PIG,KG_CAP,2024,14.617
715,MEX,PIG,KG_CAP,2025,14.667
716,MEX,PIG,KG_CAP,2026,14.716
717,MEX,PIG,KG_CAP,2027,14.768
718,MEX,PIG,KG_CAP,2028,14.817
719,MEX,PIG,KG_CAP,2029,14.875
720,MEX,POULTRY,KG_CAP,1990,8.89
721,MEX,POULTRY,KG_CAP,1991,10.245
722,MEX,POULTRY,KG_CAP,1992,10.833
723,MEX,POULTRY,KG_CAP,1993,12.522
724,MEX,POULTRY,KG_CAP,1994,13.371
725,MEX,POULTRY,KG_CAP,1995,14.55
726,MEX,POULTRY,KG_CAP,1996,14.221
727,MEX,POULTRY,KG_CAP,1997,16.282
728,MEX,POULTRY,KG_CAP,1998,17.693
729,MEX,POULTRY,KG_CAP,1999,18.779
730,MEX,POULTRY,KG_CAP,2000,19.842
731,MEX,POULTRY,KG_CAP,2001,20.633
732,MEX,POULTRY,KG_CAP,2002,21.781
733,MEX,POULTRY,KG_CAP,2003,22.93
734,MEX,POULTRY,KG_CAP,2004,23.435
735,MEX,POULTRY,KG_CAP,2005,25.15
736,MEX,POULTRY,KG_CAP,2006,25.467
737,MEX,POULTRY,KG_CAP,2007,25.536
738,MEX,POULTRY,KG_CAP,2008,25.904
739,MEX,POULTRY,KG_CAP,2009,25.936
740,MEX,POULTRY,KG_CAP,2010,26.388
741,MEX,POULTRY,KG_CAP,2011,26.867
742,MEX,POULTRY,KG_CAP,2012,27.111
743,MEX,POULTRY,KG_CAP,2013,27.329
744,MEX,POULTRY,KG_CAP,2014,27.798
745,MEX,POULTRY,KG_CAP,2015,28.367
746,MEX,POULTRY,KG_CAP,2016,29.062
747,MEX,POULTRY,KG_CAP,2017,29.785
748,MEX,POULTRY,KG_CAP,2018,30.101
749,MEX,POULTRY,KG_CAP,2019,30.534
750,MEX,POULTRY,KG_CAP,2020,30.586
751,MEX,POULTRY,KG_CAP,2021,30.708
752,MEX,POULTRY,KG_CAP,2022,30.819
753,MEX,POULTRY,KG_CAP,2023,30.914
754,MEX,POULTRY,KG_CAP,2024,31.025
755,MEX,POULTRY,KG_CAP,2025,31.135
756,MEX,POULTRY,KG_CAP,2026,31.242
757,MEX,POULTRY,KG_CAP,2027,31.356
758,MEX,POULTRY,KG_CAP,2028,31.473
759,MEX,POULTRY,KG_CAP,2029,31.593
760,MEX,SHEEP,KG_CAP,1990,0.469
761,MEX,SHEEP,KG_CAP,1991,0.608
762,MEX,SHEEP,KG_CAP,1992,0.652
763,MEX,SHEEP,KG_CAP,1993,0.661
764,MEX,SHEEP,KG_CAP,1994,0.688
765,MEX,SHEEP,KG_CAP,1995,0.424
766,MEX,SHEEP,KG_CAP,1996,0.414
767,MEX,SHEEP,KG_CAP,1997,0.509
768,MEX,SHEEP,KG_CAP,1998,0.531
769,MEX,SHEEP,KG_CAP,1999,0.603
770,MEX,SHEEP,KG_CAP,2000,0.714
771,MEX,SHEEP,KG_CAP,2001,0.756
772,MEX,SHEEP,KG_CAP,2002,0.761
773,MEX,SHEEP,KG_CAP,2003,1.014
774,MEX,SHEEP,KG_CAP,2004,0.869
775,MEX,SHEEP,KG_CAP,2005,0.714
776,MEX,SHEEP,KG_CAP,2006,0.685
777,MEX,SHEEP,KG_CAP,2007,0.696
778,MEX,SHEEP,KG_CAP,2008,0.681
779,MEX,SHEEP,KG_CAP,2009,0.605
780,MEX,SHEEP,KG_CAP,2010,0.562
781,MEX,SHEEP,KG_CAP,2011,0.535
782,MEX,SHEEP,KG_CAP,2012,0.495
783,MEX,SHEEP,KG_CAP,2013,0.555
784,MEX,SHEEP,KG_CAP,2014,0.548
785,MEX,SHEEP,KG_CAP,2015,0.554
786,MEX,SHEEP,KG_CAP,2016,0.524
787,MEX,SHEEP,KG_CAP,2017,0.529
788,MEX,SHEEP,KG_CAP,2018,0.533
789,MEX,SHEEP,KG_CAP,2019,0.545
790,MEX,SHEEP,KG_CAP,2020,0.544
791,MEX,SHEEP,KG_CAP,2021,0.542
792,MEX,SHEEP,KG_CAP,2022,0.54
793,MEX,SHEEP,KG_CAP,2023,0.539
794,MEX,SHEEP,KG_CAP,2024,0.539
795,MEX,SHEEP,KG_CAP,2025,0.54
796,MEX,SHEEP,KG_CAP,2026,0.54
797,MEX,SHEEP,KG_CAP,2027,0.541
798,MEX,SHEEP,KG_CAP,2028,0.542
799,MEX,SHEEP,KG_CAP,2029,0.543
800,NZL,BEEF,KG_CAP,1990,26.072
801,NZL,BEEF,KG_CAP,1991,24.03
802,NZL,BEEF,KG_CAP,1992,24.801
803,NZL,BEEF,KG_CAP,1993,24.151
804,NZL,BEEF,KG_CAP,1994,21.023
805,NZL,BEEF,KG_CAP,1995,28.218
806,NZL,BEEF,KG_CAP,1996,29.057
807,NZL,BEEF,KG_CAP,1997,25.258
808,NZL,BEEF,KG_CAP,1998,21.919
809,NZL,BEEF,KG_CAP,1999,23.146
810,NZL,BEEF,KG_CAP,2000,23.267
811,NZL,BEEF,KG_CAP,2001,21.663
812,NZL,BEEF,KG_CAP,2002,16.952
813,NZL,BEEF,KG_CAP,2003,23.15
814,NZL,BEEF,KG_CAP,2004,20.182
815,NZL,BEEF,KG_CAP,2005,15.749
816,NZL,BEEF,KG_CAP,2006,17.187
817,NZL,BEEF,KG_CAP,2007,20.094
818,NZL,BEEF,KG_CAP,2008,20.143
819,NZL,BEEF,KG_CAP,2009,17.779
820,NZL,BEEF,KG_CAP,2010,17.165
821,NZL,BEEF,KG_CAP,2011,16.522
822,NZL,BEEF,KG_CAP,2012,15.779
823,NZL,BEEF,KG_CAP,2013,15.883
824,NZL,BEEF,KG_CAP,2014,15.402
825,NZL,BEEF,KG_CAP,2015,13.864
826,NZL,BEEF,KG_CAP,2016,12.519
827,NZL,BEEF,KG_CAP,2017,12.063
828,NZL,BEEF,KG_CAP,2018,11.837
829,NZL,BEEF,KG_CAP,2019,11.609
830,NZL,BEEF,KG_CAP,2020,11.548
831,NZL,BEEF,KG_CAP,2021,11.663
832,NZL,BEEF,KG_CAP,2022,11.371
833,NZL,BEEF,KG_CAP,2023,11.36
834,NZL,BEEF,KG_CAP,2024,11.349
835,NZL,BEEF,KG_CAP,2025,11.34
836,NZL,BEEF,KG_CAP,2026,11.335
837,NZL,BEEF,KG_CAP,2027,11.327
838,NZL,BEEF,KG_CAP,2028,11.321
839,NZL,BEEF,KG_CAP,2029,11.318
840,NZL,PIG,KG_CAP,1990,10.972
841,NZL,PIG,KG_CAP,1991,10.554
842,NZL,PIG,KG_CAP,1992,10.968
843,NZL,PIG,KG_CAP,1993,11.593
844,NZL,PIG,KG_CAP,1994,13.053
845,NZL,PIG,KG_CAP,1995,12.425
846,NZL,PIG,KG_CAP,1996,12.508
847,NZL,PIG,KG_CAP,1997,11.86
848,NZL,PIG,KG_CAP,1998,12.507
849,NZL,PIG,KG_CAP,1999,13.388
850,NZL,PIG,KG_CAP,2000,13.382
851,NZL,PIG,KG_CAP,2001,12.548
852,NZL,PIG,KG_CAP,2002,12.959
853,NZL,PIG,KG_CAP,2003,13.784
854,NZL,PIG,KG_CAP,2004,14.847
855,NZL,PIG,KG_CAP,2005,15.039
856,NZL,PIG,KG_CAP,2006,16.012
857,NZL,PIG,KG_CAP,2007,16.083
858,NZL,PIG,KG_CAP,2008,16.066
859,NZL,PIG,KG_CAP,2009,15.913
860,NZL,PIG,KG_CAP,2010,14.81
861,NZL,PIG,KG_CAP,2011,15.978
862,NZL,PIG,KG_CAP,2012,16.108
863,NZL,PIG,KG_CAP,2013,15.894
864,NZL,PIG,KG_CAP,2014,16.365
865,NZL,PIG,KG_CAP,2015,17.787
866,NZL,PIG,KG_CAP,2016,17.451
867,NZL,PIG,KG_CAP,2017,18.574
868,NZL,PIG,KG_CAP,2018,18.934
869,NZL,PIG,KG_CAP,2019,18.938
870,NZL,PIG,KG_CAP,2020,19.063
871,NZL,PIG,KG_CAP,2021,19.116
872,NZL,PIG,KG_CAP,2022,19.151
873,NZL,PIG,KG_CAP,2023,19.196
874,NZL,PIG,KG_CAP,2024,19.242
875,NZL,PIG,KG_CAP,2025,19.293
876,NZL,PIG,KG_CAP,2026,19.344
877,NZL,PIG,KG_CAP,2027,19.397
878,NZL,PIG,KG_CAP,2028,19.447
879,NZL,PIG,KG_CAP,2029,19.506
880,NZL,POULTRY,KG_CAP,1990,14.58
881,NZL,POULTRY,KG_CAP,1991,14.887
882,NZL,POULTRY,KG_CAP,1992,15.298
883,NZL,POULTRY,KG_CAP,1993,16.837
884,NZL,POULTRY,KG_CAP,1994,18.304
885,NZL,POULTRY,KG_CAP,1995,22.268
886,NZL,POULTRY,KG_CAP,1996,21.561
887,NZL,POULTRY,KG_CAP,1997,20.901
888,NZL,POULTRY,KG_CAP,1998,22.654
889,NZL,POULTRY,KG_CAP,1999,23.193
890,NZL,POULTRY,KG_CAP,2000,24.555
891,NZL,POULTRY,KG_CAP,2001,26.459
892,NZL,POULTRY,KG_CAP,2002,28.702
893,NZL,POULTRY,KG_CAP,2003,31.078
894,NZL,POULTRY,KG_CAP,2004,32.25
895,NZL,POULTRY,KG_CAP,2005,33.828
896,NZL,POULTRY,KG_CAP,2006,32.135
897,NZL,POULTRY,KG_CAP,2007,30.451
898,NZL,POULTRY,KG_CAP,2008,30.258
899,NZL,POULTRY,KG_CAP,2009,28.3
900,NZL,POULTRY,KG_CAP,2010,28.78
901,NZL,POULTRY,KG_CAP,2011,29.516
902,NZL,POULTRY,KG_CAP,2012,32.517
903,NZL,POULTRY,KG_CAP,2013,32.316
904,NZL,POULTRY,KG_CAP,2014,33.438
905,NZL,POULTRY,KG_CAP,2015,33.715
906,NZL,POULTRY,KG_CAP,2016,37.348
907,NZL,POULTRY,KG_CAP,2017,38.57
908,NZL,POULTRY,KG_CAP,2018,39.619
909,NZL,POULTRY,KG_CAP,2019,41.101
910,NZL,POULTRY,KG_CAP,2020,40.079
911,NZL,POULTRY,KG_CAP,2021,40.043
912,NZL,POULTRY,KG_CAP,2022,40.125
913,NZL,POULTRY,KG_CAP,2023,40.211
914,NZL,POULTRY,KG_CAP,2024,40.302
915,NZL,POULTRY,KG_CAP,2025,40.397
916,NZL,POULTRY,KG_CAP,2026,40.495
917,NZL,POULTRY,KG_CAP,2027,40.598
918,NZL,POULTRY,KG_CAP,2028,40.704
919,NZL,POULTRY,KG_CAP,2029,40.816
920,NZL,SHEEP,KG_CAP,1990,27.826
921,NZL,SHEEP,KG_CAP,1991,29.771
922,NZL,SHEEP,KG_CAP,1992,29.918
923,NZL,SHEEP,KG_CAP,1993,21.451
924,NZL,SHEEP,KG_CAP,1994,38.563
925,NZL,SHEEP,KG_CAP,1995,30.028
926,NZL,SHEEP,KG_CAP,1996,15.187
927,NZL,SHEEP,KG_CAP,1997,26.157
928,NZL,SHEEP,KG_CAP,1998,26.385
929,NZL,SHEEP,KG_CAP,1999,22.731
930,NZL,SHEEP,KG_CAP,2000,25.484
931,NZL,SHEEP,KG_CAP,2001,27.061
932,NZL,SHEEP,KG_CAP,2002,20.607
933,NZL,SHEEP,KG_CAP,2003,24.336
934,NZL,SHEEP,KG_CAP,2004,20.494
935,NZL,SHEEP,KG_CAP,2005,20.19
936,NZL,SHEEP,KG_CAP,2006,19.05
937,NZL,SHEEP,KG_CAP,2007,17.335
938,NZL,SHEEP,KG_CAP,2008,13.529
939,NZL,SHEEP,KG_CAP,2009,6.384
940,NZL,SHEEP,KG_CAP,2010,5.909
941,NZL,SHEEP,KG_CAP,2011,5.551
942,NZL,SHEEP,KG_CAP,2012,5.55
943,NZL,SHEEP,KG_CAP,2013,6.144
944,NZL,SHEEP,KG_CAP,2014,6.271
945,NZL,SHEEP,KG_CAP,2015,5.867
946,NZL,SHEEP,KG_CAP,2016,5.518
947,NZL,SHEEP,KG_CAP,2017,5.293
948,NZL,SHEEP,KG_CAP,2018,4.24
949,NZL,SHEEP,KG_CAP,2019,3.596
950,NZL,SHEEP,KG_CAP,2020,3.446
951,NZL,SHEEP,KG_CAP,2021,3.356
952,NZL,SHEEP,KG_CAP,2022,3.291
953,NZL,SHEEP,KG_CAP,2023,3.25
954,NZL,SHEEP,KG_CAP,2024,3.202
955,NZL,SHEEP,KG_CAP,2025,3.139
956,NZL,SHEEP,KG_CAP,2026,3.072
957,NZL,SHEEP,KG_CAP,2027,3.009
958,NZL,SHEEP,KG_CAP,2028,2.949
959,NZL,SHEEP,KG_CAP,2029,2.891
960,TUR,BEEF,KG_CAP,1990,4.955
961,TUR,BEEF,KG_CAP,1991,4.761
962,TUR,BEEF,KG_CAP,1992,4.241
963,TUR,BEEF,KG_CAP,1993,4.13
964,TUR,BEEF,KG_CAP,1994,3.783
965,TUR,BEEF,KG_CAP,1995,3.703
966,TUR,BEEF,KG_CAP,1996,3.808
967,TUR,BEEF,KG_CAP,1997,4.464
968,TUR,BEEF,KG_CAP,1998,4.15
969,TUR,BEEF,KG_CAP,1999,3.986
970,TUR,BEEF,KG_CAP,2000,3.964
971,TUR,BEEF,KG_CAP,2001,3.638
972,TUR,BEEF,KG_CAP,2002,3.532
973,TUR,BEEF,KG_CAP,2003,3.191
974,TUR,BEEF,KG_CAP,2004,3.927
975,TUR,BEEF,KG_CAP,2005,3.373
976,TUR,BEEF,KG_CAP,2006,3.523
977,TUR,BEEF,KG_CAP,2007,4.344
978,TUR,BEEF,KG_CAP,2008,3.726
979,TUR,BEEF,KG_CAP,2009,3.16
980,TUR,BEEF,KG_CAP,2010,6.387
981,TUR,BEEF,KG_CAP,2011,7.079
982,TUR,BEEF,KG_CAP,2012,7.546
983,TUR,BEEF,KG_CAP,2013,7.867
984,TUR,BEEF,KG_CAP,2014,7.882
985,TUR,BEEF,KG_CAP,2015,9.217
986,TUR,BEEF,KG_CAP,2016,9.342
987,TUR,BEEF,KG_CAP,2017,8.599
988,TUR,BEEF,KG_CAP,2018,9.839
989,TUR,BEEF,KG_CAP,2019,9.474
990,TUR,BEEF,KG_CAP,2020,9.633
991,TUR,BEEF,KG_CAP,2021,9.818
992,TUR,BEEF,KG_CAP,2022,9.966
993,TUR,BEEF,KG_CAP,2023,10.117
994,TUR,BEEF,KG_CAP,2024,10.284
995,TUR,BEEF,KG_CAP,2025,10.452
996,TUR,BEEF,KG_CAP,2026,10.611
997,TUR,BEEF,KG_CAP,2027,10.76
998,TUR,BEEF,KG_CAP,2028,10.916
999,TUR,BEEF,KG_CAP,2029,11.077
1000,TUR,PIG,KG_CAP,1990,0.006
1001,TUR,PIG,KG_CAP,1991,0.005
1002,TUR,PIG,KG_CAP,1992,0.004
1003,TUR,PIG,KG_CAP,1993,0.003
1004,TUR,PIG,KG_CAP,1994,0.005
1005,TUR,PIG,KG_CAP,1995,0.005
1006,TUR,PIG,KG_CAP,1996,0.001
1007,TUR,PIG,KG_CAP,1997,0.001
1008,TUR,PIG,KG_CAP,1998,0.002
1009,TUR,PIG,KG_CAP,1999,0.001
1010,TUR,PIG,KG_CAP,2000,0.002
1011,TUR,PIG,KG_CAP,2001,0.001
1012,TUR,PIG,KG_CAP,2002,0.001
1013,TUR,PIG,KG_CAP,2003,0.001
1014,TUR,PIG,KG_CAP,2004,0.0
1015,TUR,PIG,KG_CAP,2005,0.0
1016,TUR,PIG,KG_CAP,2006,0.0
1017,TUR,PIG,KG_CAP,2007,0.0
1018,TUR,PIG,KG_CAP,2008,0.0
1019,TUR,PIG,KG_CAP,2009,0.0
1020,TUR,PIG,KG_CAP,2010,0.0
1021,TUR,PIG,KG_CAP,2011,0.0
1022,TUR,PIG,KG_CAP,2012,0.0
1023,TUR,PIG,KG_CAP,2013,0.0
1024,TUR,PIG,KG_CAP,2014,0.0
1025,TUR,PIG,KG_CAP,2015,0.0
1026,TUR,PIG,KG_CAP,2016,0.0
1027,TUR,PIG,KG_CAP,2017,0.0
1028,TUR,PIG,KG_CAP,2018,0.0
1029,TUR,PIG,KG_CAP,2019,0.0
1030,TUR,PIG,KG_CAP,2020,0.0
1031,TUR,PIG,KG_CAP,2021,0.0
1032,TUR,PIG,KG_CAP,2022,0.0
1033,TUR,PIG,KG_CAP,2023,0.0
1034,TUR,PIG,KG_CAP,2024,0.0
1035,TUR,PIG,KG_CAP,2025,0.0
1036,TUR,PIG,KG_CAP,2026,0.0
1037,TUR,PIG,KG_CAP,2027,0.0
1038,TUR,PIG,KG_CAP,2028,0.0
1039,TUR,PIG,KG_CAP,2029,0.0
1040,TUR,POULTRY,KG_CAP,1990,6.766
1041,TUR,POULTRY,KG_CAP,1991,6.648
1042,TUR,POULTRY,KG_CAP,1992,6.95
1043,TUR,POULTRY,KG_CAP,1993,7.13
1044,TUR,POULTRY,KG_CAP,1994,7.296
1045,TUR,POULTRY,KG_CAP,1995,7.543
1046,TUR,POULTRY,KG_CAP,1996,6.324
1047,TUR,POULTRY,KG_CAP,1997,6.934
1048,TUR,POULTRY,KG_CAP,1998,7.136
1049,TUR,POULTRY,KG_CAP,1999,8.546
1050,TUR,POULTRY,KG_CAP,2000,9.268
1051,TUR,POULTRY,KG_CAP,2001,8.408
1052,TUR,POULTRY,KG_CAP,2002,9.605
1053,TUR,POULTRY,KG_CAP,2003,11.779
1054,TUR,POULTRY,KG_CAP,2004,11.681
1055,TUR,POULTRY,KG_CAP,2005,12.143
1056,TUR,POULTRY,KG_CAP,2006,11.486
1057,TUR,POULTRY,KG_CAP,2007,13.277
1058,TUR,POULTRY,KG_CAP,2008,13.078
1059,TUR,POULTRY,KG_CAP,2009,14.938
1060,TUR,POULTRY,KG_CAP,2010,16.262
1061,TUR,POULTRY,KG_CAP,2011,16.911
1062,TUR,POULTRY,KG_CAP,2012,17.195
1063,TUR,POULTRY,KG_CAP,2013,16.583
1064,TUR,POULTRY,KG_CAP,2014,17.501
1065,TUR,POULTRY,KG_CAP,2015,18.207
1066,TUR,POULTRY,KG_CAP,2016,17.726
1067,TUR,POULTRY,KG_CAP,2017,19.163
1068,TUR,POULTRY,KG_CAP,2018,18.623
1069,TUR,POULTRY,KG_CAP,2019,19.059
1070,TUR,POULTRY,KG_CAP,2020,19.183
1071,TUR,POULTRY,KG_CAP,2021,19.496
1072,TUR,POULTRY,KG_CAP,2022,19.815
1073,TUR,POULTRY,KG_CAP,2023,20.131
1074,TUR,POULTRY,KG_CAP,2024,20.433
1075,TUR,POULTRY,KG_CAP,2025,20.728
1076,TUR,POULTRY,KG_CAP,2026,21.025
1077,TUR,POULTRY,KG_CAP,2027,21.307
1078,TUR,POULTRY,KG_CAP,2028,21.598
1079,TUR,POULTRY,KG_CAP,2029,21.89
1080,TUR,SHEEP,KG_CAP,1990,5.922
1081,TUR,SHEEP,KG_CAP,1991,5.833
1082,TUR,SHEEP,KG_CAP,1992,5.687
1083,TUR,SHEEP,KG_CAP,1993,5.582
1084,TUR,SHEEP,KG_CAP,1994,4.962
1085,TUR,SHEEP,KG_CAP,1995,6.146
1086,TUR,SHEEP,KG_CAP,1996,5.403
1087,TUR,SHEEP,KG_CAP,1997,5.482
1088,TUR,SHEEP,KG_CAP,1998,5.341
1089,TUR,SHEEP,KG_CAP,1999,5.18
1090,TUR,SHEEP,KG_CAP,2000,5.19
1091,TUR,SHEEP,KG_CAP,2001,4.806
1092,TUR,SHEEP,KG_CAP,2002,4.492
1093,TUR,SHEEP,KG_CAP,2003,4.155
1094,TUR,SHEEP,KG_CAP,2004,4.176
1095,TUR,SHEEP,KG_CAP,2005,4.083
1096,TUR,SHEEP,KG_CAP,2006,4.033
1097,TUR,SHEEP,KG_CAP,2007,4.083
1098,TUR,SHEEP,KG_CAP,2008,4.0
1099,TUR,SHEEP,KG_CAP,2009,3.696
1100,TUR,SHEEP,KG_CAP,2010,3.341
1101,TUR,SHEEP,KG_CAP,2011,3.541
1102,TUR,SHEEP,KG_CAP,2012,3.801
1103,TUR,SHEEP,KG_CAP,2013,4.079
